period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate,year,month,quarter,month_sin,month_cos,lag_1,lag_3,lag_6,lag_12,rolling_mean_3,rolling_mean_6,rolling_std_3
2024-01-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11743,0,0,141,0,0,0,0,0,0,January-2024-revised-130624-ddff.csv,0.0,0.0,0.0,0.0,0.0,0.0,11743,0.0,141,0.0,0,0,0.0120071531976496,0.0,0.0,2024,1,1,0.49999999999999994,0.8660254037844387,11223.0,11768.0,12505.0,10633.0,11324.0,11771.166666666666,403.10420489000364
2024-02-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11336,0,0,126,0,0,0,0,0,0,February-2024-revised-130624-ef123ty.csv,0.0,0.0,0.0,0.0,0.0,0.0,11336,0.0,126,0.0,0,0,0.0111150317572335,0.0,0.0,2024,2,1,0.8660254037844386,0.5000000000000001,11743.0,10981.0,11964.0,10242.0,11315.666666666666,11644.166666666666,389.3601588931969
2024-03-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12287,0,0,368,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,0.0,0.0,0.0,0.0,0.0,0.0,12287,0.0,368,0.0,0,0,0.0299503540327175,0.0,0.0,2024,3,1,1.0,6.123233995736766e-17,11336.0,11223.0,12186.0,11463.0,11434.0,11539.5,273.50137111174115
2024-04-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12252,0,0,394,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,12252,0.0,394,0.0,0,0,0.0321580150179562,0.0,0.0,2024,4,2,0.8660254037844387,-0.4999999999999998,12287.0,11743.0,11768.0,10810.0,11788.666666666666,11556.333333333334,477.1418377519791
2024-05-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,13042,0,0,241,0,0,0,0,0,0,Monthly-AE-May-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,13042,0.0,241,0.0,0,0,0.0184787609262383,0.0,0.0,2024,5,2,0.49999999999999994,-0.8660254037844387,12252.0,11336.0,10981.0,12257.0,11958.333333333334,11637.0,539.2405152928847
2024-06-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12076,0,0,85,0,0,0,0,0,0,Monthly-AE-June-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,12076,0.0,85,0.0,0,0,0.0070387545544882,0.0,0.0,2024,6,2,1.2246467991473532e-16,-1.0,13042.0,12287.0,11223.0,12689.0,12527.0,11980.5,446.34627812943864
2024-07-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12493,0,0,152,0,0,0,0,0,0,Monthly-AE-July-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,12493,0.0,152,0.0,0,0,0.0121668134155126,0.0,0.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,12076.0,12252.0,11743.0,12505.0,12456.666666666666,12122.666666666666,514.4952218760981
2024-08-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11466,0,0,129,0,0,0,0,0,0,Monthly-AE-August-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,11466,0.0,129,0.0,0,0,0.0112506541077969,0.0,0.0,2024,8,3,-0.8660254037844384,-0.5000000000000004,12493.0,13042.0,11336.0,11964.0,12537.0,12247.666666666666,484.50077399319196
2024-09-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11533,0,0,47,0,0,0,0,1,0,Monthly-AE-September-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,11533,0.0,47,0.0,0,1,0.0040752622908176,0.0,8.670770831526923e-05,2024,9,3,-1.0,-1.8369701987210297e-16,11466.0,12076.0,12287.0,12186.0,12011.666666666666,12269.333333333334,516.5136332502126
2024-10-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11958,0,0,86,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,11958,0.0,86,0.0,0,0,0.0071918381000167,0.0,0.0,2024,10,4,-0.8660254037844386,0.5000000000000001,11533.0,12493.0,12252.0,11768.0,11830.666666666666,12143.666666666666,574.5749153359682
2024-11-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11428,0,0,77,0,0,0,0,0,1,Monthly-AE-November-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,11428,0.0,77,0.0,0,1,0.0067378368918445,0.0,8.750437521876094e-05,2024,11,4,-0.5000000000000004,0.8660254037844384,11958.0,11466.0,13042.0,10981.0,11652.333333333334,12094.666666666666,266.8264104869204
2024-12-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11386,0,0,139,0,0,0,0,0,0,Monthly-AE-December-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,11386,0.0,139,0.0,0,0,0.012207974705779,0.0,0.0,2024,12,4,-2.4492935982947064e-16,1.0,11428.0,11533.0,12076.0,11223.0,11639.666666666666,11825.666666666666,280.63915146204096
2025-01-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11327,0,0,87,0,0,0,0,0,3,Monthly-AE-January-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,11327,0.0,87,0.0,0,3,0.0076807627792001,0.0,0.0002648538889379,2025,1,1,0.49999999999999994,0.8660254037844387,11386.0,11958.0,12493.0,11743.0,11590.666666666666,11710.666666666666,318.8123795170669
2025-02-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10491,0,0,101,0,0,0,0,0,0,Monthly-AE-February-2025-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,10491,0.0,101,0.0,0,0,0.0096272995901248,0.0,0.0,2025,2,1,0.8660254037844386,0.5000000000000001,11327.0,11428.0,11466.0,11336.0,11380.333333333334,11516.333333333334,50.73788853839084
2025-03-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12570,0,0,121,0,0,0,0,0,0,Monthly-AE-March-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,12570,0.0,121,0.0,0,0,0.0096260938743038,0.0,0.0,2025,3,1,1.0,6.123233995736766e-17,10491.0,11386.0,11533.0,12287.0,11068.0,11353.833333333334,500.56667887505347
2025-04-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11779,0,0,132,0,0,0,0,0,0,April-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,11779,0.0,132,0.0,0,0,0.0112063842431445,0.0,0.0,2025,4,2,0.8660254037844387,-0.4999999999999998,12570.0,11327.0,11958.0,12252.0,11462.666666666666,11526.666666666666,1046.1186994473117
2025-05-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12214,0,0,165,0,0,0,0,0,0,May-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,12214,0.0,165,0.0,0,0,0.0135090879318814,0.0,0.0,2025,5,2,0.49999999999999994,-0.8660254037844387,11779.0,10491.0,11428.0,13042.0,11613.333333333334,11496.833333333334,1049.3542458737825
2025-06-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12342,0,0,137,0,0,0,0,0,0,June-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,12342,0.0,137,0.0,0,0,0.0111003078917517,0.0,0.0,2025,6,2,1.2246467991473532e-16,-1.0,12214.0,12570.0,11386.0,12076.0,12187.666666666666,11627.833333333334,396.15695542718186
2025-07-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12805,0,0,128,0,0,0,0,0,2,July-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,12805,0.0,128,0.0,0,2,0.009996095275283,0.0,0.0001561889886762,2025,7,3,-0.4999999999999997,-0.8660254037844388,12342.0,11779.0,11327.0,12493.0,12111.666666666666,11787.166666666666,295.1208791890775
2025-08-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11693,0,0,164,0,0,0,0,0,0,August-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,11693,0.0,164,0.0,0,0,0.0140254853331052,0.0,0.0,2025,8,3,-0.8660254037844384,-0.5000000000000004,12805.0,12214.0,10491.0,11466.0,12453.666666666666,12033.5,310.9217479259603
2025-09-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11738,0,0,131,0,0,0,0,0,0,September-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,11738,0.0,131,0.0,0,0,0.0111603339580848,0.0,0.0,2025,9,3,-1.0,-1.8369701987210297e-16,11693.0,12342.0,12570.0,11533.0,12280.0,12233.833333333334,558.5866092200932
2025-10-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11779,0,0,173,0,0,0,0,0,0,October-2025-CSV-hg6dl.csv,0.0,0.0,0.0,0.0,0.0,0.0,11779,0.0,173,0.0,0,0,0.0146871551065455,0.0,0.0,2025,10,4,-0.8660254037844386,0.5000000000000001,11738.0,12805.0,11779.0,11958.0,12078.666666666666,12095.166666666666,629.4253993392183
2025-11-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10995,0,0,168,0,0,0,0,0,0,November-2025-CSV-G9pr3.csv,0.0,0.0,0.0,0.0,0.0,0.0,10995,0.0,168,0.0,0,0,0.0152796725784447,0.0,0.0,2025,11,4,-0.5000000000000004,0.8660254037844384,11779.0,11693.0,12214.0,11428.0,11736.666666666666,12095.166666666666,43.015501081982656
2025-12-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11047,0,0,215,0,0,0,0,0,0,December-2025-CSV-K7F4Sp.csv,0.0,0.0,0.0,0.0,0.0,0.0,11047,0.0,215,0.0,0,0,0.0194622974563229,0.0,0.0,2025,12,4,-2.4492935982947064e-16,1.0,10995.0,11738.0,12342.0,11386.0,11504.0,11892.0,441.2833556797726
2026-01-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11207,0,0,126,0,0,0,0,0,0,January-2026-CSV-S6H81b.csv,0.0,0.0,0.0,0.0,0.0,0.0,11207,0.0,126,0.0,0,0,0.0112429731417863,0.0,0.0,2026,1,1,0.49999999999999994,0.8660254037844387,11047.0,11779.0,12805.0,11327.0,11273.666666666666,11676.166666666666,438.403163005622
2026-02-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10054,0,0,74,0,0,0,0,0,0,February-2026-CSV-Dl8t54.csv,0.0,0.0,0.0,0.0,0.0,0.0,10054,0.0,74,0.0,0,0,0.0073602546250248,0.0,0.0,2026,2,1,0.8660254037844386,0.5000000000000001,11207.0,10995.0,11693.0,10491.0,11083.0,11409.833333333334,110.48981853546678
2021-04-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17482,0,0,0,0,0,101,0,4765,0,0,1214,April-2021-revised-120522-ABC456.csv,2234.0,0.0,0.0,0.0,0.0,0.0,17482,2234.0,0,0.0,101,5979,0.0,0.0,0.3420089234641345,2021,4,2,0.8660254037844387,-0.4999999999999998,15823.0,12975.0,17481.0,10014.0,13645.666666666666,15100.5,1931.4008732868779
2021-05-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19917,0,0,0,0,0,189,0,5300,0,0,1148,May-2021-revised-120522-DEF678.csv,2524.0,0.0,0.0,0.0,0.0,0.0,19917,2524.0,0,0.0,189,6448,0.0,0.0,0.3237435356730431,2021,5,2,0.49999999999999994,-0.8660254037844387,17482.0,12139.0,17479.0,14649.0,15148.0,15100.666666666666,2734.7085767957033
2021-06-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20478,0,0,0,0,0,194,0,5240,0,0,1183,June-2021-revised-120522-GHI999.csv,2727.0,0.0,0.0,0.0,0.0,0.0,20478,2727.0,0,0.0,194,6423,0.0,0.0,0.3136536771169059,2021,6,2,1.2246467991473532e-16,-1.0,19917.0,15823.0,14706.0,16371.0,17740.666666666668,15507.0,2059.2208073281777
2021-07-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20596,0,0,0,0,0,265,0,5349,0,0,1056,July-2021-revised-120522-CBA304.csv,2588.0,0.0,0.0,0.0,0.0,0.0,20596,2588.0,0,0.0,265,6405,0.0,0.0,0.3109827150903088,2021,7,3,-0.4999999999999997,-0.8660254037844388,20478.0,17482.0,12975.0,18464.0,19292.333333333332,16469.0,1592.689653803688
2021-08-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19135,0,0,0,0,0,330,0,5173,0,0,1116,August-2021-revised-120522-CCC324.csv,2421.0,0.0,0.0,0.0,0.0,0.0,19135,2421.0,0,0.0,330,6289,0.0,0.0,0.3286647504572772,2021,8,3,-0.8660254037844384,-0.5000000000000004,20596.0,19917.0,12139.0,19095.0,20330.333333333332,17739.166666666668,362.78689796258357
2021-09-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20537,0,0,0,0,0,658,0,5129,0,0,1075,September-2021-revised-120522-TSU879.csv,2376.0,0.0,0.0,0.0,0.0,0.0,20537,2376.0,0,0.0,658,6204,0.0,0.0,0.3020889126941617,2021,9,3,-1.0,-1.8369701987210297e-16,19135.0,20478.0,15823.0,18979.0,20069.666666666668,18905.166666666668,811.5924675188375
2021-10-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20403,0,0,0,0,0,821,0,5009,0,0,1047,October-2021-revised-120522-aaa111.csv,2149.0,0.0,0.0,0.0,0.0,0.0,20403,2149.0,0,0.0,821,6056,0.0,0.0,0.2968190952310934,2021,10,4,-0.8660254037844386,0.5000000000000001,20537.0,20596.0,17482.0,17481.0,20089.333333333332,19690.833333333332,827.0032244999508
2021-11-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,18837,0,0,0,0,0,885,0,4909,0,0,1114,November-2021-revised-120522-CDE131.csv,2166.0,0.0,0.0,0.0,0.0,0.0,18837,2166.0,0,0.0,885,6023,0.0,0.0,0.3197430588734936,2021,11,4,-0.5000000000000004,0.8660254037844384,20403.0,19135.0,19917.0,17479.0,20025.0,20177.666666666668,773.6691799470768
2021-12-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17526,0,0,0,0,0,1123,0,4730,0,0,997,December-2021-revised-120522-abc323.csv,2075.0,0.0,0.0,0.0,0.0,0.0,17526,2075.0,0,0.0,1123,5727,0.0,0.0,0.326771653543307,2021,12,4,-2.4492935982947064e-16,1.0,18837.0,20537.0,20478.0,14706.0,19925.666666666668,19997.666666666668,945.190633329233
2022-01-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17593,0,0,0,0,0,793,2,4761,0,0,973,January-2022-revised-120522-bbb333.csv,2145.0,0.0,0.0,0.0,0.0,0.0,17593,2145.0,0,0.0,795,5734,0.0,0.0,0.3259250838401637,2022,1,1,0.49999999999999994,0.8660254037844387,17526.0,20403.0,20596.0,12975.0,18922.0,19505.666666666668,1440.3822409346708
2022-02-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,16972,0,0,0,0,0,1306,2,4281,0,0,1031,February-2022-revised-120522-cag124.csv,1863.0,0.0,0.0,0.0,0.0,0.0,16972,1863.0,0,0.0,1308,5312,0.0,0.0,0.3129860947442847,2022,2,1,0.8660254037844386,0.5000000000000001,17593.0,18837.0,19135.0,12139.0,17985.333333333332,19005.166666666668,738.3253573684956
2022-03-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19737,0,0,0,0,0,1290,0,4969,0,0,1168,March-2022-revised-120522-cab316.csv,2142.0,0.0,0.0,0.0,0.0,0.0,19737,2142.0,0,0.0,1290,6137,0.0,0.0,0.3109388458225667,2022,3,1,1.0,6.123233995736766e-17,16972.0,17526.0,20537.0,15823.0,17363.666666666668,18644.666666666668,340.84356137870105
2022-04-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17878,0,0,0,0,0,1718,0,4525,0,0,805,April-2022-revised-130624-F4scP.csv,2053.0,0.0,0.0,0.0,0.0,0.0,17878,2053.0,0,0.0,1718,5330,0.0,0.0,0.2981317820785322,2022,4,2,0.8660254037844387,-0.4999999999999998,19737.0,17593.0,20403.0,17482.0,18100.666666666668,18511.333333333332,1450.7240720872164
2022-05-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19794,0,0,0,0,0,1527,0,4811,0,0,1132,May-2022-revised-110523-bbb222.csv,2123.0,0.0,0.0,0.0,0.0,0.0,19794,2123.0,0,0.0,1527,5943,0.0,0.0,0.3002424977265838,2022,5,2,0.49999999999999994,-0.8660254037844387,17878.0,16972.0,18837.0,19917.0,18195.666666666668,18090.5,1409.6064462584282
2022-06-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19042,0,0,0,0,0,1404,0,5009,0,0,1042,June-2022-revised-110523-ccc333.csv,2038.0,0.0,0.0,0.0,0.0,0.0,19042,2038.0,0,0.0,1404,6051,0.0,0.0,0.3177712425165424,2022,6,2,1.2246467991473532e-16,-1.0,19794.0,19737.0,17526.0,20478.0,19136.333333333332,18250.0,1090.1212470791102
2022-07-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,18637,0,0,0,0,0,1771,0,4168,0,0,186,July-2022-revised-110523-ddd444.csv,1827.0,0.0,0.0,0.0,0.0,0.0,18637,1827.0,0,0.0,1771,4354,0.0,0.0,0.2336212909803079,2022,7,3,-0.4999999999999997,-0.8660254037844388,19042.0,17878.0,17593.0,20596.0,18904.666666666668,18502.666666666668,965.3545117382079
2022-08-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17923,0,0,0,0,0,1518,0,3922,0,0,276,August-2022-revised-110523-eee555.csv,1144.0,0.0,0.0,0.0,0.0,0.0,17923,1144.0,0,0.0,1518,4198,0.0,0.0,0.2342241812196618,2022,8,3,-0.8660254037844384,-0.5000000000000004,18637.0,19794.0,16972.0,19135.0,19157.666666666668,18676.666666666668,587.1084510831992
2022-09-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17781,0,0,0,0,0,1465,0,4003,0,0,415,September-2022-revised-110523-fff666.csv,1639.0,0.0,0.0,0.0,0.0,0.0,17781,1639.0,0,0.0,1465,4418,0.0,0.0,0.2484674652719194,2022,9,3,-1.0,-1.8369701987210297e-16,17923.0,19042.0,19737.0,20537.0,18534.0,18835.166666666668,566.5659714454977
2022-10-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19466,0,0,0,0,0,2027,0,5707,0,0,1370,October-2022-revised-110523-ggg777.csv,1859.0,0.0,0.0,0.0,0.0,0.0,19466,1859.0,0,0.0,2027,7077,0.0,0.0,0.3635569711291482,2022,10,4,-0.8660254037844386,0.5000000000000001,17781.0,18637.0,17878.0,20403.0,18113.666666666668,18509.166666666668,458.7475703840993
2022-11-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19371,0,0,0,0,0,2232,0,5398,0,0,1406,November-2022-revised-110523-hhh888.csv,1782.0,0.0,0.0,0.0,0.0,0.0,19371,1782.0,0,0.0,2232,6804,0.0,0.0,0.3512467089979866,2022,11,4,-0.5000000000000004,0.8660254037844384,19466.0,17923.0,19794.0,18837.0,18390.0,18773.833333333332,934.5442739645786
2022-12-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20666,0,0,0,0,0,2297,0,5565,0,0,1314,December-2022-revised-110523-iii999.csv,1797.0,0.0,0.0,0.0,0.0,0.0,20666,1797.0,0,0.0,2297,6879,0.0,0.0,0.3328655763089131,2022,12,4,-2.4492935982947064e-16,1.0,19371.0,17781.0,19042.0,17526.0,18872.666666666668,18703.333333333332,946.6035777099695
2023-01-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,16692,0,0,0,0,0,1755,73,5014,0,0,1308,January-2023-revised-110523-jjj10a.csv,1827.0,0.0,0.0,0.0,0.0,0.0,16692,1827.0,0,0.0,1828,6322,0.0,0.0,0.3787443086508507,2023,1,1,0.49999999999999994,0.8660254037844387,20666.0,19466.0,18637.0,17593.0,19834.333333333332,18974.0,721.8090698608005
2023-02-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,16926,0,0,0,0,0,2213,13,4702,0,0,1338,February-2023-revised-110523-kkk11b.csv,1820.0,0.0,0.0,0.0,0.0,0.0,16926,1820.0,0,0.0,2226,6040,0.0,0.0,0.3568474536216471,2023,2,1,0.8660254037844386,0.5000000000000001,16692.0,19371.0,17923.0,16972.0,18909.666666666668,18649.833333333332,2026.7684459092302
2023-03-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19770,0,0,0,0,0,2282,0,5361,0,0,1514,March-2023-revised-110523-lll12c.csv,1816.0,0.0,0.0,0.0,0.0,0.0,19770,1816.0,0,0.0,2282,6875,0.0,0.0,0.347749114820435,2023,3,1,1.0,6.123233995736766e-17,16926.0,20666.0,17781.0,19737.0,18094.666666666668,18483.666666666668,2229.9115079601966
2023-04-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,18137,0,0,0,0,0,1339,0,5163,0,0,234,April-2023-revised-130624-defv1.csv,1927.0,0.0,0.0,0.0,0.0,0.0,18137,1927.0,0,0.0,1339,5397,0.0,0.0,0.2975685063681976,2023,4,2,0.8660254037844387,-0.4999999999999998,19770.0,16692.0,19466.0,17878.0,17796.0,18815.166666666668,1713.5331919749865
2023-05-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20445,0,0,0,0,0,2086,0,5701,0,0,329,May-2023-revised-130624-aaabbdd.csv,1552.0,0.0,0.0,0.0,0.0,0.0,20445,1552.0,0,0.0,2086,6030,0.0,0.0,0.2949376375641966,2023,5,2,0.49999999999999994,-0.8660254037844387,18137.0,16926.0,19371.0,19794.0,18277.666666666668,18593.666666666668,1427.2085808785341
2023-06-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21302,0,0,9302,0,0,1728,0,5784,0,0,302,June-2023-revised-130624-ndcvf47.csv,791.0,0.0,0.0,283.0,0.0,0.0,21302,791.0,9302,283.0,1728,6086,0.4366726129001971,0.3577749683944374,0.28570087315745,2023,6,2,1.2246467991473532e-16,-1.0,20445.0,19770.0,20666.0,19042.0,19450.666666666668,18772.666666666668,1186.6744849929644
2023-07-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21913,0,0,8055,0,0,1351,0,5867,0,0,313,July-2023-revised-130624-ign340.csv,0.0,0.0,0.0,0.0,0.0,0.0,21913,0.0,8055,0.0,1351,6180,0.3675900150595537,0.0,0.2820243690959704,2023,7,3,-0.4999999999999997,-0.8660254037844388,21302.0,18137.0,16692.0,18637.0,19961.333333333332,18878.666666666668,1636.9961311296124
2023-08-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21046,0,0,7690,0,0,1427,0,5556,0,0,319,August-2023-revised-130624-ndx091.csv,0.0,0.0,0.0,0.0,0.0,0.0,21046,0.0,7690,0.0,1427,5875,0.3653900978808325,0.0,0.2791504323862016,2023,8,3,-0.8660254037844384,-0.5000000000000004,21913.0,20445.0,16926.0,17923.0,21220.0,19748.833333333332,737.4272845508142
2023-09-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21200,0,0,8634,0,0,1834,0,5735,0,0,296,September-2023-revised-130624-odh304.csv,0.0,0.0,0.0,0.0,0.0,0.0,21200,0.0,8634,0.0,1834,6031,0.4072641509433962,0.0,0.2844811320754717,2023,9,3,-1.0,-1.8369701987210297e-16,21046.0,21302.0,19770.0,17781.0,21420.333333333332,20435.5,445.4484631619245
2023-10-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22398,0,0,8895,0,0,2125,3,6265,0,0,295,October-2023-revised-130624-nbe280.csv,0.0,0.0,0.0,0.0,0.0,0.0,22398,0.0,8895,0.0,2128,6560,0.3971336726493437,0.0,0.2928832931511742,2023,10,4,-0.8660254037844386,0.5000000000000001,21200.0,21913.0,18137.0,19466.0,21386.333333333332,20673.833333333332,462.56062665700415
2023-11-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22419,0,0,9301,0,0,2347,11,6405,0,0,299,November-2023-revised-130624-vmw208.csv,0.0,0.0,0.0,0.0,0.0,0.0,22419,0.0,9301,0.0,2358,6704,0.4148713145100138,0.0,0.2990320710111959,2023,11,4,-0.5000000000000004,0.8660254037844384,22398.0,21046.0,20445.0,19371.0,21548.0,21384.0,740.137825002875
