period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate
2021-01-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3064,0,0,47,0,0,0,0,558,0,0,196,January-2021-revised-280421-er231.csv,0.0,0.0,0.0,0.0,0.0,0.0,3064,0.0,47,0.0,0,754,0.015339425587467363,0.0,0.24608355091383813
2021-02-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3158,0,0,68,0,0,0,0,547,0,0,173,February-2021-revised-280421-df123.csv,68.0,0.0,0.0,0.0,0.0,0.0,3158,68.0,68,0.0,0,720,0.021532615579480684,0.0,0.2279924002533249
2021-03-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4902,0,0,227,0,0,0,0,832,0,0,220,March-2021-revised-280421-ce435.csv,65.0,0.0,0.0,0.0,0.0,0.0,4902,65.0,227,0.0,0,1052,0.04630762953896369,0.0,0.2146062831497348
2021-04-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5450,0,0,402,0,0,0,0,914,0,0,260,April-2021-revised-120522-ABC456.csv,65.0,0.0,0.0,0.0,0.0,0.0,5450,65.0,402,0.0,0,1174,0.07376146788990826,0.0,0.21541284403669725
2021-05-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6717,0,0,1245,0,0,0,0,987,0,0,261,May-2021-revised-120522-DEF678.csv,80.0,0.0,0.0,0.0,0.0,0.0,6717,80.0,1245,0.0,0,1248,0.18535060294774452,0.0,0.18579723090665476
2021-06-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6131,0,0,891,0,0,0,0,1026,0,0,233,June-2021-revised-120522-GHI999.csv,39.0,0.0,0.0,0.0,0.0,0.0,6131,39.0,891,0.0,0,1259,0.14532702658620128,0.0,0.20534986136030012
2021-07-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6085,0,0,1944,0,0,0,0,983,0,0,219,July-2021-revised-120522-CBA304.csv,6.0,0.0,0.0,0.0,0.0,0.0,6085,6.0,1944,0.0,0,1202,0.3194741166803615,0.0,0.19753492193919475
2021-08-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4635,0,0,551,0,0,0,0,825,0,0,249,August-2021-revised-120522-CCC324.csv,0.0,0.0,0.0,0.0,0.0,0.0,4635,0.0,551,0.0,0,1074,0.11887810140237325,0.0,0.23171521035598705
2021-09-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5910,0,0,1571,0,0,0,0,979,0,0,259,September-2021-revised-120522-TSU879.csv,0.0,0.0,0.0,0.0,0.0,0.0,5910,0.0,1571,0.0,0,1238,0.2658206429780034,0.0,0.20947546531302877
2021-10-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6532,0,0,1799,0,0,0,0,1143,0,0,221,October-2021-revised-120522-aaa111.csv,0.0,0.0,0.0,0.0,0.0,0.0,6532,0.0,1799,0.0,0,1364,0.2754133496631966,0.0,0.2088181261481935
2021-11-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6181,0,0,2091,0,0,0,0,1072,0,0,290,November-2021-revised-120522-CDE131.csv,0.0,0.0,0.0,0.0,0.0,0.0,6181,0.0,2091,0.0,0,1362,0.33829477430836435,0.0,0.2203526937388772
2021-12-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5101,0,0,1296,0,0,0,0,997,0,0,221,December-2021-revised-120522-abc323.csv,0.0,0.0,0.0,0.0,0.0,0.0,5101,0.0,1296,0.0,0,1218,0.2540678298372868,0.0,0.2387767104489316
2022-01-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4999,0,0,987,0,0,0,0,1054,0,0,215,January-2022-revised-120522-bbb333.csv,0.0,0.0,0.0,0.0,0.0,0.0,4999,0.0,987,0.0,0,1269,0.1974394878975795,0.0,0.2538507701540308
2022-02-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5008,0,0,1149,0,0,0,0,1041,0,0,226,February-2022-revised-120522-cag124.csv,0.0,0.0,0.0,0.0,0.0,0.0,5008,0.0,1149,0.0,0,1267,0.22943290734824281,0.0,0.25299520766773165
2022-03-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6339,0,0,2272,0,0,0,0,1076,0,0,266,March-2022-revised-120522-cab316.csv,0.0,0.0,0.0,0.0,0.0,0.0,6339,0.0,2272,0.0,0,1342,0.35841615396750276,0.0,0.21170531629594574
2022-04-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5412,0,0,1482,0,0,0,0,964,0,0,215,April-2022-revised-130624-F4scP.csv,0.0,0.0,0.0,0.0,0.0,0.0,5412,0.0,1482,0.0,0,1179,0.2738359201773836,0.0,0.2178492239467849
2022-05-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6033,0,0,1586,0,0,0,0,1043,0,0,253,May-2022-revised-110523-bbb222.csv,0.0,0.0,0.0,0.0,0.0,0.0,6033,0.0,1586,0.0,0,1296,0.2628874523454334,0.0,0.21481849825957236
2022-06-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5698,0,0,1269,0,0,0,0,1035,0,0,220,June-2022-revised-110523-ccc333.csv,0.0,0.0,0.0,0.0,0.0,0.0,5698,0.0,1269,0.0,0,1255,0.2227097227097227,0.0,0.22025272025272025
2022-07-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5551,0,0,1331,0,0,0,0,1016,0,0,223,July-2022-revised-110523-ddd444.csv,0.0,0.0,0.0,0.0,0.0,0.0,5551,0.0,1331,0.0,0,1239,0.23977661682579715,0.0,0.223203026481715
2022-08-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4201,0,0,413,0,0,0,0,828,0,0,242,August-2022-revised-110523-eee555.csv,0.0,0.0,0.0,0.0,0.0,0.0,4201,0.0,413,0.0,0,1070,0.0983099262080457,0.0,0.2547012616043799
2022-09-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4983,0,0,814,0,0,0,0,963,0,0,211,September-2022-revised-110523-fff666.csv,0.0,0.0,0.0,0.0,0.0,0.0,4983,0.0,814,0.0,0,1174,0.16335540838852097,0.0,0.2356010435480634
2022-10-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6015,0,0,1490,0,0,0,0,1051,0,0,249,October-2022-revised-110523-ggg777.csv,0.0,0.0,0.0,0.0,0.0,0.0,6015,0.0,1490,0.0,0,1300,0.24771404821280132,0.0,0.21612635078969245
2022-11-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6609,0,0,2342,0,0,0,0,1112,0,0,245,November-2022-revised-110523-hhh888.csv,0.0,0.0,0.0,0.0,0.0,0.0,6609,0.0,2342,0.0,0,1357,0.35436525949462855,0.0,0.20532607050991072
2022-12-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,7420,0,0,2988,0,0,0,0,1273,0,0,234,December-2022-revised-110523-iii999.csv,0.0,0.0,0.0,0.0,0.0,0.0,7420,0.0,2988,0.0,0,1507,0.4026954177897574,0.0,0.20309973045822102
2023-01-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5175,0,0,1229,0,0,0,0,1072,0,0,245,January-2023-revised-110523-jjj10a.csv,0.0,0.0,0.0,0.0,0.0,0.0,5175,0.0,1229,0.0,0,1317,0.23748792270531402,0.0,0.2544927536231884
2023-02-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5016,0,0,1105,0,0,0,0,914,0,0,247,February-2023-revised-110523-kkk11b.csv,0.0,0.0,0.0,0.0,0.0,0.0,5016,0.0,1105,0.0,0,1161,0.2202950558213716,0.0,0.23145933014354067
2023-03-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6049,0,0,1350,0,0,12,0,1085,0,0,227,March-2023-revised-110523-lll12c.csv,0.0,0.0,0.0,0.0,0.0,0.0,6049,0.0,1350,0.0,12,1312,0.22317738469168458,0.0,0.21689535460406678
2023-04-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5063,0,0,806,0,0,25,0,906,0,0,248,April-2023-revised-130624-defv1.csv,0.0,0.0,0.0,0.0,0.0,0.0,5063,0.0,806,0.0,25,1154,0.15919415366383566,0.0,0.2279281058660873
2023-05-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5772,0,0,877,0,0,0,0,1008,0,0,244,May-2023-revised-130624-aaabbdd.csv,0.0,0.0,0.0,0.0,0.0,0.0,5772,0.0,877,0.0,0,1252,0.15194040194040195,0.0,0.2169092169092169
2023-06-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5664,0,0,814,0,0,0,0,932,0,0,253,June-2023-revised-130624-ndcvf47.csv,0.0,0.0,0.0,0.0,0.0,0.0,5664,0.0,814,0.0,0,1185,0.1437146892655367,0.0,0.20921610169491525
2023-07-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5051,0,0,462,0,0,0,0,941,0,0,187,July-2023-revised-130624-ign340.csv,0.0,0.0,0.0,0.0,0.0,0.0,5051,0.0,462,0.0,0,1128,0.09146703623044941,0.0,0.22332211443278557
2023-08-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4479,0,0,342,0,0,0,0,700,0,0,351,August-2023-revised-130624-ndx091.csv,0.0,0.0,0.0,0.0,0.0,0.0,4479,0.0,342,0.0,0,1051,0.07635632953784327,0.0,0.23465059164992186
2023-09-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5423,0,0,1220,0,0,0,0,793,0,0,305,September-2023-revised-130624-odh304.csv,0.0,0.0,0.0,0.0,0.0,0.0,5423,0.0,1220,0.0,0,1098,0.22496773003872395,0.0,0.20247095703485155
2023-10-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6505,0,0,1981,0,0,0,0,813,0,0,358,October-2023-revised-130624-nbe280.csv,0.0,0.0,0.0,0.0,0.0,0.0,6505,0.0,1981,0.0,0,1171,0.30453497309761723,0.0,0.18001537279016142
2023-11-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6040,0,0,1267,0,0,0,0,957,0,0,387,November-2023-revised-130624-vmw208.csv,0.0,0.0,0.0,0.0,0.0,0.0,6040,0.0,1267,0.0,0,1344,0.2097682119205298,0.0,0.22251655629139072
2023-12-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6323,0,0,980,0,0,0,0,899,0,0,356,December-2023-revised-130624-nbe280.csv,0.0,0.0,0.0,0.0,0.0,0.0,6323,0.0,980,0.0,0,1255,0.15498972006958722,0.0,0.19848173335442038
2024-01-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6405,0,0,1152,0,0,0,0,920,0,0,385,January-2024-revised-130624-ddff.csv,0.0,0.0,0.0,0.0,0.0,0.0,6405,0.0,1152,0.0,0,1305,0.17985948477751756,0.0,0.20374707259953162
2024-02-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6262,0,0,1341,0,0,0,0,942,0,0,379,February-2024-revised-130624-ef123ty.csv,0.0,0.0,0.0,0.0,0.0,0.0,6262,0.0,1341,0.0,0,1321,0.21414883423826253,0.0,0.21095496646438838
2024-03-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6895,0,0,1073,0,0,0,0,1038,0,0,366,March-2024-revised-130624-abcdef123.csv,0.0,0.0,0.0,0.0,0.0,0.0,6895,0.0,1073,0.0,0,1404,0.15562001450326324,0.0,0.20362581580855693
2024-04-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5628,0,0,712,0,0,0,0,920,0,0,337,Monthly-AE-April-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5628,0.0,712,0.0,0,1257,0.12651030561478321,0.0,0.22334754797441364
2024-05-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6107,0,0,805,0,0,0,0,1003,0,0,312,Monthly-AE-May-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,6107,0.0,805,0.0,0,1315,0.13181594891108564,0.0,0.21532667430817096
2024-06-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5739,0,0,942,0,0,0,0,1002,0,0,307,Monthly-AE-June-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,5739,0.0,942,0.0,0,1309,0.16414009409304756,0.0,0.22808851716326886
2024-07-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5165,0,0,626,0,0,0,0,881,0,0,299,Monthly-AE-July-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5165,0.0,626,0.0,0,1180,0.12120038722168441,0.0,0.22846079380445306
2024-08-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3843,0,0,290,0,0,0,0,693,0,0,268,Monthly-AE-August-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,3843,0.0,290,0.0,0,961,0.07546187874056727,0.0,0.25006505334374185
2024-09-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5058,0,0,776,0,0,0,0,862,0,0,308,Monthly-AE-September-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,5058,0.0,776,0.0,0,1170,0.15342032423882956,0.0,0.2313167259786477
2024-10-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5891,0,0,1058,0,0,0,0,951,0,0,336,Monthly-AE-October-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5891,0.0,1058,0.0,0,1287,0.1795959938889832,0.0,0.21846885078933967
2024-11-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6277,0,0,1663,0,0,1,0,957,0,0,340,Monthly-AE-November-2024-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,6277,0.0,1663,0.0,1,1297,0.2649354787318783,0.0,0.20662736976262547
2024-12-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6181,0,0,1180,0,0,0,0,905,0,0,312,Monthly-AE-December-2024.csv,0.0,0.0,0.0,0.0,0.0,0.0,6181,0.0,1180,0.0,0,1217,0.19090762012619317,0.0,0.1968937065199806
2025-01-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5771,0,0,1222,0,0,1,0,860,0,0,316,Monthly-AE-January-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,5771,0.0,1222,0.0,1,1176,0.21174839715820482,0.0,0.20377750823080923
2025-02-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5570,0,0,1182,0,0,1,0,816,0,0,272,Monthly-AE-February-2025-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5570,0.0,1182,0.0,1,1088,0.21220825852782765,0.0,0.19533213644524236
2025-03-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6446,0,0,1301,0,0,4,0,831,0,0,297,Monthly-AE-March-2025.csv,0.0,0.0,0.0,0.0,0.0,0.0,6446,0.0,1301,0.0,4,1128,0.20183059261557554,0.0,0.1749922432516289
2025-04-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5674,0,0,804,0,0,1,0,812,0,0,288,April-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5674,0.0,804,0.0,1,1100,0.1416989777934438,0.0,0.19386676066267183
2025-05-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6141,0,0,833,0,0,0,0,1002,0,0,299,May-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,6141,0.0,833,0.0,0,1301,0.13564566031590947,0.0,0.21185474678391142
2025-06-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5785,0,0,867,0,0,0,0,812,0,0,292,June-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5785,0.0,867,0.0,0,1104,0.1498703543647364,0.0,0.19083837510803803
2025-07-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5409,0,0,829,0,0,1,0,747,0,0,293,July-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5409,0.0,829,0.0,1,1040,0.1532630800517656,0.0,0.19227213902754667
2025-08-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4303,0,0,424,0,0,0,0,691,0,0,246,August-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,4303,0.0,424,0.0,0,937,0.09853590518243087,0.0,0.21775505461306066
2025-09-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5271,0,0,669,0,0,0,0,815,0,0,275,September-2025-CSV-revised.csv,0.0,0.0,0.0,0.0,0.0,0.0,5271,0.0,669,0.0,0,1090,0.12692088787706318,0.0,0.206791880098653
2025-10-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6441,0,0,841,0,0,0,0,870,0,0,300,October-2025-CSV-hg6dl.csv,0.0,0.0,0.0,0.0,0.0,0.0,6441,0.0,841,0.0,0,1170,0.13056978730010868,0.0,0.18164881229622729
2025-11-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6725,0,0,1081,0,0,0,0,976,0,0,219,November-2025-CSV-G9pr3.csv,0.0,0.0,0.0,0.0,0.0,0.0,6725,0.0,1081,0.0,0,1195,0.16074349442379182,0.0,0.17769516728624535
2025-12-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6808,0,0,1089,0,0,1,0,970,0,0,204,December-2025-CSV-K7F4Sp.csv,0.0,0.0,0.0,0.0,0.0,0.0,6808,0.0,1089,0.0,1,1174,0.15995887191539365,0.0,0.17244418331374853
2026-01-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6012,0,0,823,0,0,0,0,937,0,0,198,January-2026-CSV-S6H81b.csv,0.0,0.0,0.0,0.0,0.0,0.0,6012,0.0,823,0.0,0,1135,0.13689288090485696,0.0,0.18878908848968728
2026-02-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5576,0,0,1114,0,0,0,0,896,0,0,214,February-2026-CSV-Dl8t54.csv,0.0,0.0,0.0,0.0,0.0,0.0,5576,0.0,1114,0.0,0,1110,0.19978479196556673,0.0,0.1990674318507891
2020-04-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,4663,0,0,523,0,0,22,1,1454,0,0,203,April-2020-revised-260421-abc123.csv,0.0,0.0,0.0,0.0,0.0,0.0,4663,0.0,523,0.0,23,1657,0.11215955393523483,0.0,0.3553506326399314
2020-05-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6351,0,0,236,0,0,21,5,1670,0,0,244,May-2020-revised-260421-de345.csv,0.0,0.0,0.0,0.0,0.0,0.0,6351,0.0,236,0.0,26,1914,0.03715950244056054,0.0,0.3013698630136986
2020-06-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7046,0,0,757,0,0,132,14,1721,0,0,235,June-2020-revised-260421-df453.csv,0.0,0.0,0.0,0.0,0.0,0.0,7046,0.0,757,0.0,146,1956,0.10743684359920522,0.0,0.27760431450468354
2020-07-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7905,0,0,989,0,0,99,5,1745,0,0,269,July-2020-revised-270421-cd305.csv,0.0,0.0,0.0,0.0,0.0,0.0,7905,0.0,989,0.0,104,2014,0.12511068943706516,0.0,0.25477545857052497
2020-08-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8474,0,0,1508,0,0,267,10,1770,0,0,281,August-2020-revised-270421-gh920.csv,0.0,0.0,0.0,0.0,0.0,0.0,8474,0.0,1508,0.0,277,2051,0.177956101014869,0.0,0.24203445834316734
2020-09-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8502,0,0,981,0,0,121,9,1901,0,0,301,September-2020-revised-270421-jh930.csv,29.0,0.0,0.0,0.0,0.0,0.0,8502,29.0,981,0.0,130,2202,0.11538461538461539,0.0,0.2589978828510939
2020-10-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7911,0,0,1487,0,0,359,1,1930,0,0,306,October-2020-revised-270421-dr302.csv,32.0,0.0,0.0,0.0,0.0,0.0,7911,32.0,1487,0.0,360,2236,0.18796612311970673,0.0,0.2826444191631905
2020-11-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7676,0,0,2053,0,0,677,5,1702,0,0,324,November-2020-revised-270421-fr452.csv,25.0,0.0,0.0,0.0,0.0,0.0,7676,25.0,2053,0.0,682,2026,0.2674570088587806,0.0,0.26393955184992185
2020-12-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7866,0,0,2446,0,0,581,3,1723,0,0,312,December-2020-revised-270421-fd675.csv,1.0,0.0,0.0,0.0,0.0,0.0,7866,1.0,2446,0.0,584,2035,0.3109585558098144,0.0,0.2587083651156878
2021-01-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7002,0,0,2374,0,0,523,9,1839,0,0,363,January-2021-revised-280421-er231.csv,8.0,0.0,0.0,0.0,0.0,0.0,7002,8.0,2374,0.0,532,2202,0.3390459868608969,0.0,0.3144815766923736
2021-02-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6475,0,0,1312,0,0,201,6,1626,0,0,382,February-2021-revised-280421-df123.csv,8.0,0.0,426.0,0.0,0.0,0.0,6475,434.0,1312,0.0,207,2008,0.20262548262548263,0.0,0.3101158301158301
2021-03-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8554,0,0,1772,0,0,202,8,2031,0,0,343,March-2021-revised-280421-ce435.csv,8.0,0.0,843.0,0.0,0.0,0.0,8554,851.0,1772,0.0,210,2374,0.2071545475800795,0.0,0.2775309796586392
2021-04-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9543,0,0,1693,0,0,101,5,2036,0,0,402,April-2021-revised-120522-ABC456.csv,8.0,0.0,916.0,0.0,0.0,0.0,9543,924.0,1693,0.0,106,2438,0.17740752383946348,0.0,0.25547521743686474
2021-05-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10569,0,0,2134,0,0,112,7,1882,0,0,398,May-2021-revised-120522-DEF678.csv,0.0,0.0,960.0,0.0,0.0,14.0,10569,960.0,2134,14.0,119,2280,0.2019112498817296,0.014583333333333334,0.21572523417541867
2021-06-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10852,0,0,2296,0,0,96,6,2152,0,0,310,June-2021-revised-120522-GHI999.csv,0.0,0.0,815.0,0.0,0.0,27.0,10852,815.0,2296,27.0,102,2462,0.21157390342793955,0.033128834355828224,0.22687062292664947
2021-07-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10463,0,0,2875,0,0,301,6,2198,0,0,313,July-2021-revised-120522-CBA304.csv,0.0,0.0,772.0,0.0,0.0,21.0,10463,772.0,2875,21.0,307,2511,0.27477778839720923,0.027202072538860103,0.23998853101404952
2021-08-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9837,0,0,2760,0,0,247,6,2077,0,0,321,August-2021-revised-120522-CCC324.csv,0.0,0.0,770.0,0.0,0.0,30.0,9837,770.0,2760,30.0,253,2398,0.28057334553217445,0.03896103896103896,0.24377350818338925
